Name,Ticker,"Sub-Sector","Market Cap","Domestic Institutional Holding","Mutual Fund Holding","Foreign Institutional Holding","Promoter Holding","MF Holding Change – 3M"," MF Holding Change – 6M","FII Holding Change – 3M","Promoter Holding Change – 6M ","DII Holding Change – 3M","DII Holding Change – 6M","FII Holding Change – 6M","Promoter Holding Change – 3M","Insurance Firms Holding","Retail Investor Holding"
Adeshwar Meditex Ltd,ADESHWAR,"Health Care Supplies","32.61502276","0","0","0","42.65227843734915",,"0",,"0",,"0","0",,"0","6.776877073686273"
Rodium Realty Ltd,RODIUM,"Real Estate","32.6056681","0","0","0","70.39524000123156","0","0","0","0.5176267742233449","0","0","0","0.03032728840172183","0","13.154407463283968"
Jai Mata Glass Ltd,JAIMATAG,"Housewares","32.6","0.0038000000000000004","0","0","44.52896","0","0","0","0","0","0","0","0","0","40.351704"
Adcon Capital Services Ltd,ADCON,"Investment Banking & Brokerage","32.480728","0","0","0","0","0","0","0","0","0","0","0","0","0","24.68164954923424"
Shahi Shipping Ltd,SHAHISHIP,"Marine Transportation","32.468517760000005","0.0013797981272551938","0","0","73.10573379251176","0","0","0","0","0","0","0","0","0","15.431213820830731"
Zenith Healthcare Ltd,ZENITHHE,"Pharmaceuticals","32.458356","0.39263849345912655","0.39263849345912655","0","28.738121289938405","0","0","0","0","0","0","0","0","0","57.969740784160486"
Lerthai Finance Ltd,LERTHAI,"Diversified Financials","32.305","0","0","16.10457142857143","75","0","0","0","0","0","0","0","0","0","7.349428571428572"
Machhar Industries Ltd,MACIND,,"32.3017576","0.47984385840354393","0.044542467868683405","0","50.51966212513464","-4.0655125218325585","0","0","-0.0006748858768048649","-4.836232193136141","0","0","-0.0006748858768048649","0","35.22283381880124"
Kratos Energy & Infrastructure Ltd,KRATOSENER,"Conglomerates","32.24","0","0","0","49.0051","0","0","0","0","0","0","0","0","0","13.083300000000001"
Arrowhead Seperation Engineering Ltd,ARROWHEAD,"Industrial Machinery & Supplies & Components","32.18679","1.3787022564225881","0","0","35.09080464376845",,,,,,,,,"0","24.560137870225642"
Roni Households Ltd,RONI,"Plastic Products","32.1806576","0","0","0","60.10942921191269",,"0",,"-6.280189284992723",,"0","0",,"0","8.462822711242545"
Shubham Polyspin Ltd,SHUBHAM,"Textiles","32.135422","0","0","0","72.77676950998185","0","0","0","0","0","0","0","0","0","23.069782214156078"
Blue Chip India Ltd,BLUECHIP,"Asset Management","32.021212860000006","0","0","0","11.247345145064564","0","0","0","0","0","0","0","0","0","58.64398888043868"
Garden Silk Mills Ltd,GARDENSILK,"Textiles","31.982718999999996","0.02756488589978857","0.008198177271919876","0.0205786130941525","57.6296075389963","0","0","-0.0004277309881001688","0","0.0004277309881001688","-0.0002851539920667792","-0.0004277309881001688","0","0","0"
DSP Nifty50 Equal weight ETF,EQUAL50ADD,"Equity","31.948726656",,,,,,,,,,,,,,
MPIL Corporation Ltd,MPILCORPL,"Diversified Support Services","31.94543853","0.0006998182222167791","0","0","74.77662677119619","0","0","0","0","0","0","0","0","0","10.673627525250316"
Libord Finance Ltd,LIBORDFIN,"Diversified Financials","31.9181","0","0","0","74.81400000000001","0","0","0","0","0","0","0","0","0","17.771745222929937"
Inditrade Capital Ltd,INDICAP,"Consumer Finance","31.902506369999998","0","0","0.1852774382873135","31.096288858954924","0","0","0","-42.53472244524255","0","0","0","-42.53472244524255","0","16.07212515949343"
Sinnar Bidi Udyog Ltd,SINNAR,"FMCG - Tobacco","31.88","0","0","0","73.4","0","0","0","0","0","0","0","0","0","24.92025"
Jay Kailash Namkeen Ltd,JAYKAILASH,"Packaged Foods & Meats","31.875435607","5.763535352585276","0","3.5221604932465573","48.334568424271446",,,,,,,,,"0","19.90220801439603"
Dynamic Industries Ltd,DYNAMIND,"Specialty Chemicals","31.750794","0","0","0","47.874525342578835","0","0","0","0.0001650982334453488","0","0","0","0.0001650982334453488","0","31.21561829288427"
Munoth Financial Services Ltd,MUNOTHFI,"Investment Banking & Brokerage","31.7464246","0","0","4.381438280139427","71.14482113995287","0","0","0","0","0","0","0","0","0","3.604385332891944"
Mask Investments Ltd,MASKINVEST,"Investment Banking & Brokerage","31.7447545","0","0","0","72.24519088972636","0","0","0","0","0","0","0","0","0","20.737407832213666"
SBI Nifty 200 Quality 30 ETF,SBIETFQLTY,"Equity","31.730069844000003",,,,,,,,,,,,,,
Gayatri Highways Ltd,GAYAHWS,"Construction & Engineering","31.6340508","0","0","4.078513877836979","61.153160062574095","0","0","0","0","0","0","0","0","0","23.09935869484031"
Sagar Diamonds Ltd,SAGAR,"Apparel, Accessories & Luxury Goods","31.596806219999998","0","0","0","73.2595790182999","0","0","0","0","0","0","0","0","0","8.090934831197632"
Garware Marine Industries Ltd,GARWAMAR,"Shipbuilding","31.575623584","0.0021678115023731465","0","0","37.723614092092795","0","0","0","0","0","0","0","0","0","31.807066857387834"
Madhusudan Industries Ltd,MADHUDIN,"Real Estate Operating Companies","31.524375","0.18816744186046513","0.0051162790697674414","0","56.08187906976744","0","0","0","0","0","0","0","0","0.1342139534883721","32.200539534883724"
Motilal Oswal M50 ETF,MOM50,"Equity","31.504857428999998",,,,,,,,,,,,,,
N K Industries Ltd,NKIND,"Packaged Foods & Meats","31.4978859","0.021630975556997622","0","0","73.2749962561773","0","0","0","0","0","0","0","0","0","16.58243897569011"
Colorchips New Media Ltd,COLORCHIPS,"Movies & TV Serials","31.4853249","0","0","0","66.13946584048112","0","0","0","-0.000004703143460460524","0","0","0","-0.000003527357606003534","0","28.91997013503901"
Narendra Properties Ltd,NARPROP,"Real Estate Development","31.4742456","0","0","0","70.18884385905663","0","0","0","0","0","0","0","0","0","11.963272543059777"
Shubhlaxmi Jewel Art Ltd,SHUBHLAXMI,"Precious Metals, Jewellery & Watches","31.44086","0","0","0","60.2112676056338","0","0","0","-4.736483416628808","0","0","0","-4.736483416628808","0","23.34166288050886"
Nagreeka Capital & Infrastructure Ltd,NAGREEKCAP,"Asset Management","31.412097","0.029329465014704365","0.02615871204014173","0.0023780647309219758","53.53149746736106","0","0","0","0","0","0","0","0","0","21.37351470040348"
Indo Cotspin Ltd,ICL,"Textiles","31.29834555","0","0","0","59.20842756814665","0","0","0","0","0","0","0","0","0","7.418235924294726"
Chothani Foods Ltd,CHOTHANI,"Agro Products","31.29756","0","0","0","28.957528957528954","0","0","0","-19.49208344557182","0","0","0","-0.5700300975891537","0","8.204633204633204"
S M Gold Ltd,SMGOLD,"Precious Metals, Jewellery & Watches","31.296962416000003","0","0","0","44.7243400555835","0","0","0","0","0","0","0","0","0","41.78143946428159"
Gold Line International Finvest Ltd,GOLDLINE,"Diversified Financials","31.25807736","0.0001919503855242874","0","0","6.360775095349626","0","0","0","0","0","0","0","0","0.0001919503855242874","34.73635699006409"
Nippon India ETF Nifty 5 yr Benchmark G-Sec,GILT5YBEES,"Debt","31.257184430000002",,,,,,,,,,,,,,
Choksi Imaging Ltd,CHOKSI,"Health Care Supplies","31.2507","0","0","0","63.43933333333334","0","0","0","0","0","0","0","0","0","21.748923076923077"
BAMPSL Securities Ltd,BAMPSL,"Diversified Financials","31.17620656","0","0","0","10.831704625452032","0","0","0","0","0","0","0","0","0","12.338073333576219"
Groarc Industries India Ltd,TELESYS,"Software Services","30.965858376999996","0.000488602635063327","0","0","0","0","0","0","0","0","0","0","0","0","37.738592606494244"
Best Eastern Hotels Ltd,BESTEAST,"Hotels, Resorts & Cruise Lines","30.9366","0.01970326409495549","0","0","75","0","0","0","0","0","0","0","0","0","16.9673353115727"
Technopack Polymers Ltd,TECHNOPACK,"Metal, Glass & Plastic Containers","30.9042","0","0","0","73.51851851851852",,"0",,"0",,"0","0",,"0","21.703703703703702"
Sunil Industries Ltd,SUNILTX,"Textiles","30.849","0.12142857142857141","0.1142857142857143","0","58.47619047619048","0","0","0","-0.2666666666666586","0","0","0","-0.2666666666666586","0","26.23333333333333"
Tasty Dairy Specialities Ltd,TDSL,"Agro Products","30.82887","27.023318649045518","0","0","34.1935389133627","0","0","0","-30","27.023318649045518","27.023318649045518","0","-30","0","26.20676945668135"
Pasupati Spinning and Weaving Mills Ltd,PASUSPG,"Textiles","30.8123244","0.3328882257256775","0.026346600453161527","0","74.90541998837323","0","0","0","0","0","0","0","0","0","7.0719416416373955"
Cyber Media Research & Services Ltd,CMRSL,"IT Services & Consulting","30.80256","0","0","3.7704918032786887","42.420081967213115","0","0","0","0.19125683060109822","0","0","0","0","0","25.94672131147541"
Kaushalya Infrastructure Development Corporation Ltd,KAUSHALYA,"Construction & Engineering","30.78487187","0.002310095695714195","0","0","51.41724370932066","0","0","0","-0.001035426808250861","0","2.0012015625354984e-9","0","0","0","27.808643223045515"
Visagar Polytex Ltd,VIVIDHA,"Textiles","30.73355607","0","0","0","5.633243224626301","0","0","0","0","0","0","0","0","0","76.87524820163122"
KK Shah Hospitals Limited,KKSHL,"Health Care Facilities","30.706524419999997","0","0","0","71.35950692527122",,,,,,,,,"0","23.705515806467815"
Asian Tea & Exports Ltd,ASIANTNE,"Packaged Foods & Meats","30.7","0.0725","0.0725","0","66.89421","0","0","0","-0.11499999999999488","0","0","0","0","0","22.956655"
Winro Commercial (India) Ltd,WINROC,"Diversified Financials","30.618242519999896","0","0","0","50.46002669783544","0","0","0","0","0","0","0","0","0","0.4111658267706477"
Marinetrans India Ltd,MARINETRAN,"Logistics","30.5424","0","0","0","66.996699669967","0",,"-0.31431714600031435",,"0",,,"0","0","15.055791293415055"
Quality Foils (India) Ltd,QFIL,"Metals - Diversified","30.5378","0","0","0","53.56692361597758",,"0",,"0",,"0","0",,"0","19.20812894183602"
Gconnect Logitech and Supply Chain Ltd,GCONNECT,"Cargo Ground Transportation","30.5002854","0","0","0","47.849832251077885",,"0",,"-28.91363210828166",,"-23.23653564064045","0",,"0","37.90112075475858"
Duke Offshore Ltd,DUKEOFS,"Oil & Gas - Equipment & Services","30.458748","0","0","0","70.60625735502983","0","0","0","0","0","0","0","0","0","22.19828145923792"
Nirav Commercials Ltd,NIRAVCOM,"Aluminum","30.42704","0","0","0","51.94770408163265","0","0","0","0","0","0","0","0","0","7.606122448979592"
Nagarjuna Agri Tech Ltd,NAGTECH,"Agro Products","30.4120986","3.196678442966774","0.5283324972516037","0","31.424245658601148","0","0","0","-0.010438569339637382","0","0","0","0","0","23.21685113831638"
Olympia Industries Ltd,OLYMPTX,,"30.400957789999996","0.052294569499482864","0.052294569499482864","0","71.85700506510258","0","0","0","0","0","0","0","0","0","19.659271827172258"
Chennai Meenakshi Multispeciality Hospital Ltd,CMMHOSP,"Hospitals & Diagnostic Centres","30.3611598","0.1445992191642165","0.1445992191642165","0","55.77858646229977","0","0","0","0","0","0","0","0","0","27.56486881637506"
Maris Spinners Ltd,MARIS,"Textiles","30.28050796","0.3255366724039592","0","0","74.2326581498998","0","0","0","0","0","0","0","0","0","17.46563933797364"
Nuway Organic Naturals India Ltd,NUWAY,"Alcoholic Beverages","30.279015","0","0","0","52.22952529994783","0","0","0","5.468830362529566","0","0","0","0","0","5.951090245174752"
Castex Technologies Ltd,CASTEXTECH,"Auto Parts","30.248","0.4014586921089384","0","0.049255686587224866","46.85838944221613","0","0","0","0","0","0","0","0","0.4014586921089384","29.964570931312007"
Safa Systems & Technologies Ltd,SSTL,"Technology Distributors","30.24781305","0","0","0","44.35002632363862",,"0",,"-29.120464571765474",,"0","0",,"0","6.485824270194635"
Ventura Textiles Ltd,VENTURA,"Textiles","30.074784794","5.076000258876532","0.00022104231320472335","0","56.82212915255616","0","0","0","0","0.00041638203185012657","0.00041638203185012657","0","0","0","4.994661828136106"
Steel Strips Infrastructures Ltd,STLSTRINF,"Real Estate Operating Companies","30.051711","0.026611130394538933","0","0","50.223880597014926","0","0","0","0","0","0","0","0","0","33.59039685294458"
Sparc Electrex Ltd,SPAR,"Electronic Equipment & Instruments","29.901124","0.206586213949683","0.206586213949683","0","27.114880343628556","0","0","0","0","0","0","0","0","0","22.977019840458173"
Quadpro Ites Ltd,QUADPRO,"Business Support Services","29.8245","0","0","0","72.10682492581603",,"0",,"0",,"0","0",,"0","22.02967359050445"
Neil Industries Ltd,NEIL,"Diversified Financials","29.7990768","0","0","0","1.8820448826790501","0","0","0","0","-0.00016877032915328438","-0.00016877032915328438","0","0","0","14.961714706544196"
Abirami Financial Services (India) Ltd,ABIRAFN,"Diversified Financials","29.7","0","0","0","65.64814814814814","0","0","0","0","0","0","0","0","0","4.891666666666667"
Mindpool Technologies Ltd,MINDPOOL,"Outsourced services","29.6625","0","0","0","71.26843657817109",,"0",,"0",,"0","0",,"0","9.345132743362832"
Lex Nimble Solutions Ltd,LEX,"IT Services & Consulting","29.65682","0","0","0","73.98439140811456",,"0",,"0",,"0","0",,"0","5.633317422434367"
Bangalore Fort Farms Ltd,BFFL,,"29.636295","0.006459140725924074","0","0","33.24776013668375","0","0","0","0","0","0","0","0","0","14.00962620327541"
Aditya BSL Nifty IT ETF,TECH,"Equity","29.57509189",,,,,,,,,,,,,,
Karnavati Finance Ltd,KARNAVATI,"Consumer Finance","29.547","0","0","0","58.63662686567164","0","0","0","0","0","0","0","0","0","12.393367164179105"
MT Educare Ltd,MTEDUCARE,"Education Services","29.541274086","0","0","0","59.12178251403534","0","0","0","0","0","0","0","0","0","24.14917477909622"
Norben Tea and Exports Ltd,NORBTEAEXP,"Tea & Coffee","29.50425","0.1225531914893617","0.1225531914893617","0","51.44475744680851","0","0","0","0","0","0","0","0","0","41.49835744680851"
KJMC Corporate Advisors (India) Ltd,KJMCCORP,"Investment Banking & Brokerage","29.49541728","1.6656309532298976","0","0","68.56521429080796","0","0","0","0.127341815996175","0","0","0","0","0","11.777437067674533"
RKD Agri & Retail Ltd,RKDAGRRTL,,"29.47375","0.02389041095890411","0","0","70.6404712328767","0","0","0","0.528891097436528","0","-0.0253195213210056","0","0","0","5.416931506849315"
Salguti Industries Ltd,SALGUTI,,"29.4232768","0","0","0","67.06648798545783","0","0","0","0","0","0","0","0","0","21.397693950933434"
Zenlabs Ethica Ltd,ZENLABS,"Pharmaceuticals","29.366677664999997","0","0","0","52.97617593815068","0","0","0","-6.144379083611938","0","0","0","0","0","24.209928855770684"
Palm Jewels Limited,PALMJEWELS,"Distributors","29.34972608","0","0","0","47.24745442666837","0","0","0","0","0","0","0","0","0","13.50730408247817"
ICICI Prudential S&P BSE Midcap Select ETF,MIDSELIETF,"Equity","29.289530724000002",,,,,,,,,,,,,,
Interworld Digital Ltd,INTERDIGI,"Movies & Entertainment","29.180997","0.005226003758541904","0","0","10.927670853740878","0","0","0","0","0","0","0","0","0","14.88081324980089"
CIL Securities Ltd,CILSEC,"Investment Banking & Brokerage","29.16","0","0","0","74.99982","0","0","0","0","0","0","0","0","0","16.84312"
Winsome Yarns Ltd,WINSOME,"Textiles","29.131378348000002","0.016688534067711803","0.016688534067711803","12.948326683824648","38.66593188088307","0","0","0","0","-0.011031403875267125","-0.011031403875267125","0","0","0","17.332850082415195"
Intec Capital Ltd,INTECCAP,"Specialized Finance","29.00030875","0","0","0","72.97332879602531","0","0","0","-1.1471149526985727","0","0","0","-0.5682814945892716","0","2.647508337303478"
Advance Petrochemicals Ltd,ADVPETR-B,"Oil & Gas - Refining & Marketing","28.9665","0","0","0","46.74711111111111","0","0","0","2.4282222222222174","0","0","0","2.408888888888889","0","49.702555555555556"
EP Biocomposites Ltd,EPBIO,"Building Products","28.9218","0","0","0","70.08123699078203","0","0","-2.2004162949747252","0","0","0","-2.2004162949747252","0","0","24.685340469818616"
H S India Ltd,HOTLSILV,"Hotels, Resorts & Cruise Lines","28.8556368","0","0","0","41.29254113705784","0","0","0","0","0","0","0","0","0","11.142267711104543"
Brisk Technovision Ltd,BRISK,"Technology Distributors","28.82","0","0","0","59.985","0","0","0","-40.004999999999995","0","-0.01","0","0","0","25.415"
Educomp Solutions Ltd,EDUCOMP,"Education Services","28.77978448","0.10987761225931182","0","0","44.7779154981358","0","0","0","0","0","0","0","0","0.10342690377228288","42.835113979283"
Ecs Biztech Ltd,ECS,,"28.633180471","0.0012308412624889645","0","0","66.21893883288129","0","0","0","0","0","0","0","0","0","12.169731356002252"
Lakhotia Polyesters (India) Ltd,LAKHOTIA,"Textiles","28.593987239999997","0","0","0","72.2904494448533","0","0","0","0","0","0","0","0","0","1.846259514523026"
Madhusudan Securities Ltd,MADHUSE,"Investment Banking & Brokerage","28.554837465","0","0","0","13.580800957992775","0","0","0","-2.967461376250263","0","0","0","-2.967461376250263","0","10.303566037125051"
Inducto Steels Ltd,INDCTST,"Metals - Diversified","28.5225034","0","0","0","69.32033672752583","0","0","0","0","0","0","0","0","0","8.919948800847543"
Octaware Technologies Ltd,OCTAWARE,"Software Services","28.50553523","0","0","0","54.73292541295671",,"0",,"0",,"0","0",,"0","8.243816441400668"
Oneclick Logistics India Ltd,OLIL,"Logistics","28.47002","0","0","0","67.17326155724514",,"0",,"0",,"-0.29968366724013545","0",,"0","19.412842000110995"
Parshwanath Corp Ltd,PARSHWANA,"Real Estate","28.46839833","0","0","0","74.685528014389","0","0","0","0","0","0","0","0","0","19.844487436606695"
Benara Bearings and Pistons Ltd,BENARA,"Auto Parts","28.420197239999997","0","0","0","69.91381175931627","0","0","0","0","0","0","0","0","0","9.623156295870942"
