Name,Ticker,"Sub-Sector","Market Cap","Return on Equity","Return on Assets","Net Profit Margin","5Y Avg Return on Equity","5Y Avg Return on Assets","5Y Avg Net Profit Margin","5Y Avg EBITDA Margin","EBITDA Margin","5Y Avg Return on Investment","Return on Investment","5Y Avg Cash Flow Margin","Cash Flow Margin","ROCE"
Nibe Ordnance and Maritime Ltd,ANSHNCO,"Precious Metals, Jewellery & Watches","0.1728","-11.235955056179776","-11.11111111111111","-2000","-2.8415155836627273","-3.9311393256347564","-445.2110914454277","-379.00536873156346","-1700","-2.656835824574577","-10.119047619047619","1944.0163421828906","11399.999999999998","-10.119047619047619"
Melstar Information Technologies Ltd,MELSTAR,"IT Services & Consulting","0.145138775",,"-36.082075106465346","92.9159802306425",,"-12.615208325340848",,,"95.5518945634267",,,"-7.446030382872316","13.826940231935772","-362.5000000000001"
Kusam Electrical Industries Ltd,KUSUMEL,"Electrical Components & Equipments","0.124319999999998","12.727272727272732","9.427609427609433","1.1142061281337015","12.689238799263013","9.004128817401432","3.4349364965455407","8.069935887812342","3.6211699164345377","13.26000718544384","12.777777777777784","2.584791372561158","-8.369408369408369","4.383561643835611"
Pervasive Commodities Ltd,PERVASIVE,"Electrical Components & Equipments","0.114264",,"-131.42857142857142","10.937499999999995",,"-24.0330827067669",,,"12.499999999999995",,,"0","0","799.999999999999"
Viksit Engineering Ltd,VIKSHEN,"Iron & Steel","0.105825",,"-43.61948955916472","-45.192307692307686",,"-37.94274573171985",,,"-44.23076923076922",,,"0","-39.90384615384615","94.00000000000003"
Mrugesh Trading Ltd,MRUTR,"Diversified Financials","0.09788460406240719","-28.57142857142857","-4.651162790697674",,"-52.787173482255454","-14.723020823416615",,,,"-60.612054612054614","-7.692307692307692","0","0","0"
Unijolly Investments Company Ltd,UNIJOLL,"Investment Banking & Brokerage","0.0913294316399179","0.5967180507210343","0.5961251862891207","25","-0.20427341321397816","-0.20145276824547573","-91.75865800865803","-48.977272727272734","50","-0.2782568858028528","0.5159071367153912","-52.08333333333333","-66.66666666666667","1.0318142734307822"
Western Ministil Ltd,WMINIMT,"Iron & Steel","0.090601812",,,,,,,,,,,"0","0","4.9079754601226995"
Hindustan Housing Company Ltd,ZHINDHSG,"Business Support Services","0.089298","4.956603576283592","4.552002304811293","32.780082987551864","5.395681646214312","4.8444998320316675","27.59216655597943","41.73932592685624","44.81327800829876","5.376098264985341","4.248193195839943","14.204506843140436","13.416320885200554","4.968944099378882"
Megh Mayur Infra Ltd,TRANOCE,,"0.0819","-1.5337423312883436","-1.3080444735120995",,"-1.8858619985111615","-1.6305981536147098",,,,"-1.6416323191610538","-1.3106159895150722","0","0","-1.965923984272608"
Elcid Investments Ltd,ELCIDIN,"Investment Banking & Brokerage","0.0706","1.5364124236613113","1.4387941441225705","74.53874538745389","1.041644991508022","0.9647677057002342","77.16535521907926","96.45860771632776","98.60033083089452","0.9642847219383534","1.5040438187342209","24.789562075020818","32.95584679984731","1.8570863815001832"
Sagar Soya Products Ltd,SAGRSOY-B,"Packaged Foods & Meats","0.06875724","10.238907849829353","5.988023952095809","36.14457831325302","21.2136288027276","6.669059882866177","32.11218042903321","59.26425213047312","61.445783132530124","7.28867576657466","4.830917874396136","1.3159467136839997","-228.91566265060243","6.466876971608833"
Southern Gas Ltd,ZSOUTGAS,"Gas Distribution","0.05103","8.279963403476657","5.723320158102758","4.968432610485856","8.442468006060743","5.607167393305491","4.393242191557756","10.763562434399256","11.91325830359593","8.1424956128372","8.068033144352363","7.543072288617586","4.611583859456491","10.50189793336144"
Antariksh Industries Ltd,ANTARIKSH,"Real Estate","0.0268","16.32653061224478","3.319502074688773","1.108801108801101","15.968784265842194","3.3866543376691887","0.6941797338555697","0.9593838124408365","1.5246015246015168","14.652794086866336","15.094339622641401","0.03469060562571401","0.2772002772002772","20.75471698113195"
Bengal Steel Industries Ltd,BENGALS,"Iron & Steel","0.0245","0.8134214539908489","0.7494145199063231","16.666666666666664",,,,,"20.833333333333332",,"0.8105369807497467","0","50","0.910010111223458"
Whitehall Commercial Company Ltd,WHITHAL,,"0.000498",,"-43.434343434343425","-2200",,"-18.019176182070225",,,"-1800",,,"0","-188","-29.508196721311474"
BHARAT Bond ETF-April 2031-Growth,EBBETF0431,"Debt","0",,,,,,,,,,,,,
BHARAT Bond ETF-April 2025-Growth,EBBETF0425,"Debt","0",,,,,,,,,,,,,
HDFC Nifty Bank ETF,HDFCNIFBAN,"Equity","0",,,,,,,,,,,,,
ICICI Prudential Nifty Private Bank ETF,PVTBANIETF,"Equity","0",,,,,,,,,,,,,
ICICI Prudential Nifty Midcap 150 ETF,MIDCAPIETF,"Equity","0",,,,,,,,,,,,,
ICICI Pru Nifty Alpha Low- Volatility 30 ETF,ALPL30IETF,"Equity","0",,,,,,,,,,,,,
ICICI Prudential Nifty IT ETF,ITIETF,"Equity","0",,,,,,,,,,,,,
ICICI Prudential S&P BSE 500 ETF,BSE500IETF,"Equity","0",,,,,,,,,,,,,
ICICI Prudential Nifty Bank ETF,BANKIETF,"Equity","0",,,,,,,,,,,,,
Kotak Nifty 50 Value 20 ETF,NV20,"Equity","0",,,,,,,,,,,,,
Indokem Ltd,INDOKEM,"Specialty Chemicals","0","-9.967793880837352","-4.9527924467914834","-3.746746564977904",,,,,"-0.36317414200108716",,"-3.837137569401599","0","2.5482718963743114","-3.9607743250127303"
LIC MF Nifty 100 ETF,LICNFNHGP,"Equity","0",,,,,,,,,,,,,
Lakshmi Electrical Control Systems Ltd,LAKSELEC,"Electrical Components & Equipments","0","5.441090555014621","4.317791960932804","4.051741639838753","4.921558381221056","3.823146365348974","3.624289654656915","6.033861117735299","6.551814147742116","4.572023457645853","5.0317520907797615","2.0726966422321","4.533194118158879","6.583443282925688"
LIC MF Nifty 50 ETF,LICNETFN50,"Equity","0",,,,,,,,,,,,,
Mirae Asset Nifty Next 50 ETF,NEXT50,"Equity","0",,,,,,,,,,,,,
Tata Nifty 50 ETF,NETF,"Equity","0",,,,,,,,,,,,,
Tata Nifty Private Bank Exchange Traded Fund,NPBET,"Equity","0",,,,,,,,,,,,,
UTI Nifty 50 ETF,UTINIFTETF,"Equity","0",,,,,,,,,,,,,
Data Infrastructure Trust,DATAINFRA,"Telecom Infrastructure","0","7.366501898888311","2.2164987755983128","8.382955456186474",,,"-3.8165829964127114","37.90731810785658","39.80405815338292",,"8.090279951001868","31.705601986880527","43.680201334741476","7.938288303148264"
SBI S&P BSE Sensex Next 50 ETF,SETFSN50,"Equity","0",,,,,,,,,,,,,
IDFC S&P BSE Sensex ETF,IDFSENSEXE,"Equity","0",,,,,,,,,,,,,
SBI S&P BSE 100 ETF,SETFBSE100,"Equity","0",,,,,,,,,,,,,
Nippon India ETF S&P BSE Sensex,SENSEXBEES,"Equity","0",,,,,,,,,,,,,
SBI S&P BSE Sensex ETF,SBISENSEX,"Equity","0",,,,,,,,,,,,,
SBI Nifty Private Bank ETF,SBIETFPB,"Equity","0",,,,,,,,,,,,,
SBI Nifty IT ETF,SBIETFIT,"Equity","0",,,,,,,,,,,,,
Axis NIFTY Bank ETF,AXISBNKETF,"Equity","0",,,,,,,,,,,,,
NipponETFNifty CPSE Bond Plus SDL Sep 2024 50:50,SDL24BEES,"Debt","0",,,,,,,,,,,,,
Mirae Asset Nifty 100 ESG Sector Leaders ETF,ESG,"Equity","0",,,,,,,,,,,,,
Motilal Oswal 5 Year G-Sec ETF,MOGSEC,"Debt","0",,,,,,,,,,,,,
Bhalchandram Clothing Ltd,BHALCHANDR,"Textiles",,"72.13114754098358","19.36193619361936","86.89655172413794","-16.060293972258506","-3.429788929871036","-266.47512684466534","-211.84854061624839","86.89655172413794","-2.9546865865587497","30.240549828178686","517.8959559423868","110.48387096774195","75.90361445783132"
Empee Distilleries Ltd,EDL,,,"-26.86118514659025","-9.208826843276814","-122.7697380472614",,,"-29.601982165940008","-9.411332117784434","-71.27679062099284","-2.5337863629468473","-14.109865882785229","4.822453639308456","-1.9417475728155338",
MIG Media Neurons Ltd,MMNL,"Business Support Services",,"-12.790697674418587","-8.835341365461835","-15.942028985507225","1.0387851841577391","1.638306281048591","-1.902749191471259","2.695213536221967","-14.492753623188383","0.9407072779399812","-13.749999999999982","2.167250935636401","-1.4492753623188404","-13.749999999999979"
Girdharilal Sugar and Allied Industries Ltd,GIRDSGA,,,"-7.000000000000009","-1.2838493904412576","-53.43573160873081","13.502243069374014","1.6582023859245538","-10.28895771644244","-1.9393786461089912","-43.54621395850177","7.542837120728339","2.987827369974177","6.0446435549847335","2.713487629688747",
Shilpi Cable Technologies Ltd,SHILPI,,,"-271.10526230280584","-32.75640383886805","-21.724831987584924","-27.453931079339725","1.7926956409500985","-0.1666075286956584","3.7781663090155186","-18.53461407268344",,,"0.0108847031956949","-3.4818603876067895",
Tulsyan NEC Ltd,TULSYAN,"Iron & Steel",,"-12.985605329596986","-5.490875555431354","-4.938718466905965",,"16.333160984526007","6.432048815810669","20.375989548649397","1.9616123226656172",,"-1.0858675153229664","23.11882602648307","1.5383223237716044","-1.003815175922007"
Legacy Mercantile Ltd,LEGACY,,,"0.06133088009812946","0.029832935560859218","5.999999999999996","0.11071658054898759","0.057386576691590155","3.524382824382825","5.6442845442845435","7.9999999999999964","0.10367276097470043","0.04955401387512393","159.81040304117226","-15","0.2450980392156861"
Web Element Solutions Ltd,WEBSL,,,"4.750957854406133","4.637247569184744","11.191335740072208","1.817077347763128","1.7546004103249764","8.079696008568984","14.276976444792234","16.245487364620942","1.8988792187226564","4.619970193740688","-3.133847042156268","1.2295081967213115","6.287425149700601"
Has Lifestyle Ltd,HASJUICE,,,"26.152398871119487","19.366074538488338","17.947062621045845","15.102558846759681","10.000348846686146","11.050191793406883","19.73830847128262","23.434473854099423","13.982991492837536","23.710482529118146","15.042259784623033","-15.300193673337636","22.878479293957916"
Supernova Advertising Ltd,SUPERNOVA,,,"2.387774594078254","0.23896004588032227","0.18796992481203095",,,"-0.6317997141716892","-0.4814702294756009","0.21929824561403596",,"2.3584905660376716","-0.5047615902203739","-0.19820571667014397","0.6597549481621139"
Dekson Castings Ltd,DEKSON,,,"-36.91460055096415","-4.3225806451612865","-9.864436111912303","-4.951487988487384","-0.41963564471045284","-2.831150284133364","10.94013248334449","6.316700317277198","7.256688141138781","2.3289665211062656","5.920536404652794","8.997429305912597","-1.6967509025270593"
Parnav Sports Academy Ltd,PSAL,,,"-0.14792899408284024","-0.13550135501355015",,"-0.04436230417305128","-0.04086125885351742",,,,"-0.04407410244401329","-0.14695077149155034","0","0","-0.14814814814814814"
Kanak Krishi Implements Ltd,KKIL,,,"0","0","0","0.06325360990377212","0.05408596725961974","1.1764705882352895","2.941176470588231","0","0.12030075187969899","0","-1028.235294117647","-5266.666666666667","0"
Gracious Software Ltd,GSL,,,"-0.15797788309636665","-0.09165902841429889","6.250000000000005","0.11078484177695466","0.07079225409416193","2.6835748792270517","2.6835748792270517","6.250000000000005","0.11062227991468672","-0.15810276679841911","25.8587543488933","-313.3333333333333","0.05307855626326968"
Abhijit Trading Co Ltd,ABHIJIT,"Investment Banking & Brokerage",,"0.3200000000000075","0.007201670787622897","3.70370370370379","1.7082307988111882","1.6273113758869127","34.426433199542466","47.00467931280259","4.9382716049383575","1.6217798579813543","0.0036427218417602486","65.82148280187495","-9.876543209876543","0.42643923240938936"
Real Growth Corporation Ltd,RGCORP,,,"-6.692330470832098","-1.7438271604938267","-103.66972477064218","-12.723105798528941","-2.9519663882048928","-158.7025743686174","-91.01923230806197","19.266055045871568","-1.6427307588276796","0.9528346831824681","44.1979773783466","-170.6422018348624","0.8764241893076251"
Sharp Investments Ltd,SHARPINV,,,"0","0","0","-0.1195217818165116","-0.11591626727301682","-242.22222222222226","-242.22222222222226","0","-0.11972081054002674","0","1467.9500891265595","318.1818181818182","0"
Prabhu Steel Industries Ltd,ZPRBHSTE,"Iron & Steel",,"10.964083175803387","7.6391175502140145","6.64756446991403","7.268147771603603","4.230733298683521","4.070411588232171","8.337963874588798","12.664756446991396","8.100783748244279","9.993060374739754","-5.859050918232585","-22.865329512893982","18.86625332152346"
Wardwizard Healthcare Ltd,AYOME,,,,"-163.63636363636365","-409.0909090909092",,"-56.388474035532866","-150.1996213505165","-130.1996213505165","-309.09090909090907",,,"-114.58365164247517","-336.3636363636364","525.0000000000003"
Shiv Kamal Impex Ltd,SHIVKAMAL,"Diversified Financials",,"2.8464419475655434","2.8507126781695424","42.22222222222222","2.5794749871321336","2.5584511273203745","45.667192464156415","62.86680435826546","60","2.5391879257813783","2.806499261447563","-134.35277126358721","-264.44444444444446","3.8461538461538463"
Vinayak Vanijya Ltd,VINVANI,"Investment Banking & Brokerage",,"-12.010443864229767","-10.648148148148149","-76.66666666666669","-3.0802288071554615","-2.7687427574907724","-23.960955710955716","-17.21289821289822","-103.33333333333336","-3.176147096428655","-12.568306010928962","20.557109557109552","-20","-17.127071823204425"
Jeet Machine Tools Ltd,ZJEETMAC,"Industrial Machinery",,"-12.121212121212123","-8.227848101265822","-650",,,,,"-650",,"-11.304347826086957","0","2750","-11.255411255411255"
Vsd Confin Ltd,VSDCONF,"Real Estate",,"-0.8253094910591465","-0.7310386841303681","-3.7267080745341583","-0.5985059647860709","-0.49670227215274354",,,"-4.658385093167698","-0.5706279934517349","-0.6594724220623496","0","-134.78260869565216","-0.8992805755395678"
Sueryaa Knitwear Ltd,SUERYAAKNI,"Textiles",,"-3.947368421052631","-3.913043478260869","-900","-3.8370660848485003","-3.7315487286656803","-308.58333333333337","-287.75","-900","-3.897182636978679","-3.9647577092511015","669.5833333333333","1400.0000000000002","-3.9647577092511"
Tirupati Finlease Ltd,TFLL,,,"30.732292917166866","17.239057239057242","46.88644688644688","7.723851644409298","4.24975127305297","10.004880115323221","12.001905264959147","56.41025641025641","4.710851975072481","18.851251840942563","7.614945613336286","32.967032967032964","22.53313696612666"
U F M Industries Ltd,UFMINDL,,,"4.970691676436134","3.1360946745562295","1.0982179859096615","5.514929186247416","3.8401459862342273","1.1099575450360823","2.4107791745003966","2.9009531703273987","6.6438632028177995","6.34573304157551","0.978277117406773","3.3153750518027354","9.254992319508471"
Parmeshwari Silk Mills Ltd,PARMSILK,"Textiles",,"13.97986344173115","3.230983203166761","2.961364973524193",,,,,"9.77152382820158",,"8.433446894985323","0","-0.3481074720533438","15.859669469411369"
Shikhar Leasing and Trading Ltd,SHIKHARLETR,"Specialized Finance",,"32.8744939271255","18.980832164562877","41.68377823408623","2.946611293653447","1.9899651021910258","-27.537357828360065","4.8092569938980825","57.49486652977413","2.3168112044159113","20.86330935251798","-58.72226469774419","-21.971252566735114","27.54367934224049"
Raideep Industries Ltd,RAIDEEPIND,"Textiles",,"6.727037516170772","3.859714232696238","3.834808259587026","13.559257026169425","6.554268378328989","5.718794686251055","6.339632054231838","4.387905604719769","12.178065429347516","6.551297898640305","-1.4030621649331787","-7.337758112094395","6.975308641975318"
Vardhan Capital and Finance Ltd,VARDHANCFL,"Specialized Finance",,"-6.883604505632035","-0.6848888612166111","-9.683098591549289","3.110790461659007","0.1415351445361607","1.6023047096437082","5.594550572594851","3.345070422535218","-0.6330934167837137","-4.467912266450037","0.010094449195675011","-0.8802816901408451","1.54346060113729"
Hari Govind International Ltd,HARIGOV,,,"-2.8449502133712663","-1.8921475875118259",,"-2.6420327246571547","-2.016294118667484",,,,"-2.1720250790318536","-2.0576131687242802","0","0","-1.9047619047619047"
Tivoli Construction Ltd,TVOLCON,"Construction & Engineering",,"-1.523809523809523","-1.5151515151515147",,"-0.07503825726888089","-0.07604775231388924",,,,"-0.08067007091079943","-1.5325670498084285","-99.02597402597404","-127.2727272727273","0"
HRB Floriculture Ltd,HRBFLOR,,,,"-249.99999999999994",,,"-175.90476190476187",,,,,,"0","0","9.090909090909092"
Jyot International Marketing Ltd,JYOTIN,"Asset Management & Custody Banks",,"59.82986767485822","15.820056232427369",,,,,,,"3.1218084674658146","13.98277004638834","-244.07208414128286","-34.92063492063492","0"
